feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0.157319029,0.630093603,0.673413679,0.568519368,0.67199976,0.721808873,0.284216236,0.271823824,0.54965403,0.819162321,0.80965518,0.341789333,0.685921909,0.413211504,0.606878145,0.439870895,0.260827311,0.564879833,0.634773277,0.224216277,0.895817815
0.94617198,0.403343141,0.661555276,0.45135633,0.334012942,0.160776988,0.182950318,0.978577088,0.203109035,0.49134637,0.476029939,0.343691497,0.835685013,0.780293825,0.976386152,0.995947628,0.302810795,0.843463748,0.763078121,0.435688804,0.475713089
0.80698411,0.030474726,0.2321143,0.195765881,0.005270544,0.081918288,0.262133696,0.930057386,0.22824554,0.516778867,0.402591407,0.05437217,0.024785181,0.141212667,0.474086675,0.316762923,0.692439126,0.382615927,0.984273395,0.671573638,0.984933744
0.97483056,0.214104286,0.096879334,0.033528051,0.411593669,0.378132141,0.130930975,0.915331423,0.093006452,0.128041451,0.217520767,0.433538454,0.199889612,0.247266919,0.12390305,0.108010978,0.395982935,0.198923897,0.729063181,0.417659386,0.257482768
0.627134305,0.34880915,0.481691532,0.418392234,0.398794501,0.193829978,0.353303418,0.874081684,0.68186168,0.165800415,0.0771423,0.144721875,0.264428018,0.23937964,0.828667616,0.789817226,0.774922781,0.33533504,0.891695752,0.677558977,0.525105198
0.713664699,0.072610806,0.131582967,0.485838067,0.912412164,0.395414486,0.44844112,0.695074832,0.357483179,0.378365948,0.38850103,0.550743623,0.252029761,0.60813972,0.322645314,0.373931795,0.816604637,0.263773518,0.900523501,0.809839677,0.830595436
0.336934933,0.683397166,0.857331251,0.743684815,0.617145286,0.268953365,0.991435913,0.49900855,0.954167833,0.671660597,0.26854721,0.972402651,0.628129306,0.746926746,0.482330201,0.540632698,0.606722391,0.83074195,0.251052822,0.521587546,0.425273783
0.031462718,0.770213527,0.820467613,0.652522721,0.222151567,0.709300638,0.908200243,0.001632605,0.861522659,0.949110872,0.999334259,0.817556339,0.316080114,0.470515591,0.245452129,0.305804467,0.177337114,0.947429926,0.075527897,0.229742425,0.895472622
0.86876285,0.012936077,0.034849358,0.113067422,0.096044869,0.92714337,0.024759253,0.929637734,0.118804912,0.128041451,0.109685469,0.102674668,0.035446634,0.216282402,0.826671465,0.82584742,0.274452104,0.157294305,0.893829659,0.275750446,0.103159156
0.277319775,0.673332994,0.80463958,0.913274444,0.395987585,0.744786392,0.917680283,0.238625953,0.866462288,0.759833743,0.980516509,0.869856434,0.818277789,0.853660939,0.951727503,0.871570435,0.306357357,0.839285409,0.345869001,0.459777985,0.818807552
0.063841842,0.685409382,0.697863907,0.568397144,0.89228122,0.34784936,0.761345971,0.130586493,0.789185383,0.877505168,0.875115092,0.68775474,0.61978087,0.435591795,0.87302411,0.73662812,0.67479893,0.552827695,0.247769331,0.627948232,0.648767622
0.019469363,0.493935037,0.70459442,0.017280693,0.176532747,0.150260327,0.502056685,0.228013857,0.21668195,0.565387959,0.532499742,0.253050907,0.039279878,0.037365398,0.080659302,0.039988455,0.21166233,0.466394462,0.719739351,0.506010134,0.340316673
0.502647268,0.673412971,0.688637486,0.921622998,0.675913021,0.721810309,0.505672509,0.710375417,0.676955074,0.252377358,0.259008129,0.786964121,0.555701136,0.859549065,0.718287751,0.657871287,0.733502566,0.61477411,0.430761057,0.815637909,0.467584706
0.331089665,0.682295993,0.893860757,0.920578324,0.619212865,0.994682317,0.74717606,0.455431523,0.781358244,0.707785901,0.781301421,0.988526766,0.254267686,0.929574496,0.066003912,0.076856906,0.672065731,0.84970505,0.298077624,0.697563759,0.797425251
0.360318532,0.529518096,0.414191165,0.485316544,0.10178724,0.497471046,0.359721349,0.438810657,0.394646956,0.170095982,0.117776498,0.277310841,0.035446634,0.388663677,0.034848547,0.13606663,0.004032744,0.391195714,0.594074278,0.035772793,0.425273783
0.13413352,0.485670743,0.411049529,0.794143517,0.673061726,0.765456957,0.701456736,0.096721109,0.665786229,0.81233291,0.910267202,0.604449742,0.869772149,0.956745967,0.932345467,0.882950551,0.497889852,0.508696838,0.23230556,0.512462856,0.91858451
0.242100701,0.270162726,0.512723714,0.451974405,0.738948347,0.19577072,0.407951904,0.377570683,0.405617145,0.505601331,0.539434196,0.371209622,0.41331569,0.192305111,0.459998403,0.594375297,0.540153242,0.652180405,0.581519639,0.608712237,0.346781634
0.748338212,0.016204098,0.135398622,0.235354774,0.521228779,0.297492677,0.158544754,0.776082014,0.178305434,0.312731108,0.277055208,0.164211606,0.512126031,0.196031744,0.309005082,0.318877936,0.361324311,0.13254686,0.550709176,0.251719886,0.331334186
0.24281447,0.711707689,0.688637486,0.376140839,0.375508368,0.432872143,0.638522787,0.341699657,0.673544474,0.333721029,0.248618387,0.536480704,0.735478731,0.388663677,0.686022547,0.751605101,0.331809503,0.539901713,0.09360145,0.34578468,0.255888118
0.14088246,0.61559907,0.69156877,0.268480352,0.409354262,0.242908869,0.53269123,0.157174766,0.404316062,0.891616675,0.908063099,0.548194625,0.665491443,0.150421341,0.645419598,0.577364907,0.471545181,0.932876555,0.167662173,0.353015249,0.854753532
0.842345402,0.045029672,0.067801646,0.034003921,0.514171068,0.069298169,0.065233971,0.907141516,0.085785801,0.244537907,0.292331582,0.118667303,0.30439183,0.017640507,0.612737627,0.598661639,0.806267271,0.146054457,0.786518769,0.919568693,0.414251678
0.103973343,0.322551354,0.015983101,0.921636648,0.223673178,0.403665706,0.626187725,0.079499207,0.797319367,0.046251916,0.094888242,0.396472241,0.84182913,0.797939148,0.903773876,0.931681198,0.08066246,0.15109198,0.318471427,0.021488189,0.223561543
0.632000312,0.834586785,0.414190974,0.192638335,0.842025428,0.380694156,0.855231767,0.780424812,0.501769731,0.641345376,0.919447913,0.853775778,0.946222997,0.318915975,0.98593554,0.951992372,0.798362691,0.911041295,0.763791008,0.76160608,0.768249892
0.056564118,0.214208363,0.451448279,0.473626418,0.608795763,0.28405349,0.296409205,0.197988308,0.572763398,0.902550221,0.902271014,0.168420052,0.553047997,0.331562558,0.485909613,0.397966756,0.630405307,0.479602089,0.264526862,0.513721876,0.818889098
0.14460235,0.566722084,0.634641608,0.547517673,0.166100258,0.808706232,0.489279378,0.301367028,0.480687573,0.630843122,0.882622796,0.328692475,0.856042688,0.694555958,0.846812628,0.679638245,0.204873341,0.86425685,0.820442198,0.199720821,0.706683072
0.360343645,0.959579837,0.729504493,0.890434022,0.154938707,0.810569274,0.711157171,0.557302622,0.619644399,0.714304238,0.753077577,0.774982603,0.440142,0.879395342,0.122855619,0.19952438,0.153208128,0.805254347,0.335934711,0.211715783,0.863728374
0.373957353,0.649130232,0.46637243,0.357284779,0.29717606,0.27105796,0.334994625,0.550303923,0.325404242,0.428469346,0.16268019,0.685578212,0.028912963,0.250938116,0.36000629,0.402870137,0.391982477,0.311521626,0.142250243,0.490347101,0.339747626
0.937306429,0.132159188,0.29606183,0.568519368,0.726328396,0.189940431,0.032968257,0.695908663,0.155649847,0.844212818,0.082553441,0.053530454,0.367726488,0.205872029,0.322728581,0.13003477,0.76806596,0.107803889,0.661020646,0.76160608,0.123991779
0.606981099,0.077603819,0.009758346,0.882192862,0.341891376,0.855796196,0.448706855,0.282564478,0.856662652,0.982482411,0.882622796,0.413855278,0.348160876,0.839573534,0.210875473,0.307896646,0.294127752,0.003430551,0.177229191,0.054182814,0.785489683
0.892523282,0.499944524,0.669293793,0.265133535,0.362993396,0.211827378,0.251983734,0.982676372,0.225310619,0.772640167,0.917815187,0.395307093,0.45299543,0.487756833,0.489965599,0.402765347,0.202048357,0.82572286,0.821439545,0.256718748,0.838318962
0.089626534,0.725498195,0.665488424,0.745916255,0.815052307,0.701653383,0.901396126,0.056799554,0.863076713,0.076489933,0.09789015,0.835836752,0.686166638,0.654868759,0.749809642,0.849578491,0.794005918,0.655483109,0.033631979,0.677577129,0.039972086
0.899802076,0.393552366,0.360163542,0.647821706,0.162401025,0.545128204,0.381788879,0.972668418,0.542828079,0.05344427,0.008063833,0.439257145,0.326927312,0.427934409,0.227495741,0.287868678,0.202685976,0.564959755,0.803252791,0.547610661,0.135959052
0.817075988,0.806393951,0.789248367,0.557594115,0.579786781,0.870233759,0.495497546,0.723335693,0.464198727,0.270748977,0.46695296,0.584909436,0.219136112,0.525519461,0.050398433,0.079853754,0.451414501,0.740429918,0.368681538,0.63363775,0.488680306
0.586892874,0.859820663,0.634576686,0.660356943,0.877062883,0.112143415,0.833806446,0.345826416,0.155049792,0.226850826,0.133298174,0.618537939,0.599826682,0.177515986,0.744277521,0.67581162,0.798118193,0.369436633,0.017799277,0.905643458,0.144002797
0.007780045,0.135828185,0.782433702,0.831747029,0.877078333,0.560510931,0.8039817,0.009172384,0.854193332,0.444966197,0.330090822,0.58830473,0.975301008,0.578580557,0.763536894,0.713408032,0.409075454,0.687924759,0.021698335,0.551678464,0.471160697
0.031462718,0.076807389,0.147465902,0.967595236,0.907833612,0.98046698,0.708548027,0.002332374,0.692521158,0.244537907,0.114153043,0.62650844,0.533508236,0.905892496,0.742746577,0.808066361,0.993668658,0.04943348,0.205099322,0.935873797,0.213510647
0.662500486,0.645385842,0.507245842,0.560503157,0.2941952,0.674858766,0.609226335,0.776175628,0.571057449,0.426496924,0.177177831,0.708852575,0.109150808,0.397979616,0.013963456,0.061199661,0.30265287,0.535086743,0.657309429,0.372144756,0.278194008
0.416430495,0.463661176,0.261835428,0.853267967,0.445322723,0.926059052,0.373972691,0.130718109,0.94412163,0.935449409,0.607855368,0.425556287,0.228864663,0.80020704,0.186449859,0.176544103,0.355960951,0.423631955,0.37691054,0.065791605,0.49525619
0.094456047,0.552468128,0.719591079,0.630571804,0.567043516,0.085992496,0.938251131,0.113918256,0.880736098,0.035672762,0.042996287,0.97774306,0.73548108,0.34525176,0.30135404,0.215915671,0.548121564,0.880938527,0.203829102,0.755613358,0.069860124
0.391027658,0.854766914,0.766014208,0.258114988,0.832672119,0.359902284,0.44844112,0.471087457,0.426458667,0.388346865,0.181305724,0.38955287,0.826425017,0.176427072,0.764713172,0.867629792,0.886899936,0.73591993,0.412057604,0.863656882,0.363248427
0.991919306,0.185676412,0.033370219,0.012442863,0.646498149,0.180084297,0.140153196,0.907141516,0.042577136,0.10702799,0.28111234,0.214805475,0.463165268,0.196038131,0.480885186,0.473000001,0.53207284,0.205398793,0.932753038,0.680899422,0.378844943
0.264869197,0.312403622,0.618640355,0.067306435,0.776741415,0.111540437,0.852777711,0.235964515,0.757353058,0.366261357,0.346669886,0.593572392,0.91460212,0.26668895,0.984476558,1,0.916102892,0.717791917,0.535529082,0.986930515,0.434015146
0.577497038,0.164045197,0.349346054,0.270713881,0.688695024,0.542408245,0.602980532,0.658959035,0.576406208,0.550735529,0.51759909,0.258932727,0.984957005,0.29014396,0.815560921,0.921613881,0.600541656,0.457124408,0.638184346,0.703563604,0.594808578
0.939122331,0.010665951,0.070257722,0.050861987,0.140302367,0.060542451,0.056830022,0.74448417,0.374632578,0.100877832,0.024243049,0.50233828,0.118686127,0.113221501,0.854878621,0.769739731,0.850718825,0.012547566,0.589996938,0.683583961,0.599053574
0.758076734,0.270162726,0.310254108,0.535803964,0.976772447,0.7844054,0.276094008,0.413438395,0.178305434,0.150703882,0.344291074,0.326767444,0.473224689,0.758681579,0.541273417,0.43094272,0.993965736,0.35769333,0.460468938,0.999572064,0.453100564
0.305969766,0.711707689,0.574612438,0.738469245,0.529908031,0.786166252,0.22945887,0.404807058,0.399962736,0.231917359,0.712805618,0.35070112,0.816243374,0.737312241,0.952882245,0.87657441,0.50378664,0.560692039,0.359880536,0.475285031,0.654685876
0.584788106,0.076807389,0.148313171,0.152538635,0.009256168,0.136375238,0.243609356,0.828365626,0.166439323,0.394639452,0.472580303,0.136721666,0.128087859,0.164694287,0.186575505,0.394310251,0.134802153,0.232236851,0.955901263,0.271775632,0.270216415
0.656031139,0.953308918,0.848670271,0.729451142,0.907421712,0.887925549,0.901894632,0.682267403,0.976925854,0.745062216,0.773981632,0.881228562,0.971580655,0.638102366,0.798632151,0.86359394,0.825254303,0.757058086,0.980918949,0.900999039,0.895349669
0.796641257,0.131255881,0.29606183,0.005021558,0.29717606,0.109491642,0.166508547,0.843586134,0.06575711,0.540604881,0.388070348,0.187945402,0.173972339,0.010802308,0.150368025,0.065812208,0.355960951,0.240479326,0.528028942,0.323681357,0.475713089
0.775205289,0.221780227,0.121851584,0.594447903,0.8460725,0.650678359,0.174583282,0.725938092,0.209920157,0.201843918,0.491388178,0.092254911,0.636703398,0.688045299,0.704739738,0.657103164,0.798362691,0.248790459,0.687436482,0.961281612,0.414090823
0.373957353,0.821079443,0.769907286,0.694345812,0.185076632,0.870233759,0.607517746,0.379431867,0.584085112,0.748269723,0.977623907,0.403377353,0.811326191,0.562099702,0.476176523,0.338809839,0.103203049,0.868415899,0.368376267,0.05634626,0.895349669
0.010724886,0.561488834,0.839961193,0.994812335,0.732594088,0.717352685,0.982298424,0.014609026,0.975011834,0.596102219,0.610591045,0.877895088,0.227239663,0.956745967,0.064505256,0.067240795,0.34264515,0.852037872,0.142237667,0.144216598,0.68662238
0.54145492,0.786213253,0.997953885,0.68249508,0.247363005,0.552712329,0.116738666,0.535560207,0.209635638,0.722200458,0.925971741,0.106973048,0.14060167,0.690466438,0.014767377,0.023746614,0.109086461,0.934546507,0.67357297,0.202074302,0.827424302
0.027267195,0.24594057,0.085107195,0.978078407,0.285711818,0.876109286,0.968889409,0.039647877,0.965618467,0.026222728,0.0935891,0.717399195,0.421183166,0.972435128,0.137875135,0.20081221,0.023373569,0.057488143,0.192969186,0.04386227,0.314465172
0.605851922,0.113102764,0.561456765,0.489716103,0.058319533,0.587958774,0.629374361,0.618779736,0.508909004,0.44919276,0.323528911,0.01783863,0.100201049,0.488739005,0.316658831,0.506209751,0.147201999,0.518029713,0.879757751,0.179883818,0.327392658
0.339086374,0.832004242,0.785075955,0.418191349,0.155677098,0.596432878,0.495067568,0.532380949,0.649860416,0.415618899,0.628981398,0.548832896,0.248943296,0.56859066,0.055797646,0.047868427,0.070530034,0.876776813,0.49157125,0.199720821,0.519081976
0.53490248,0.407855154,0.326926769,0.590978526,0.408104938,0.224910078,0.306648949,0.523368864,0.468455093,0.333721029,0.281789552,0.858436311,0.745497848,0.247007678,0.921420454,0.846248009,0.790504418,0.219615154,0.203829102,0.840530092,0.448009368
0.081791212,0.601213983,0.936302729,0.470167932,0.361267389,0.170082039,0.324826478,0.232046375,0.62161905,0.900449911,0.967173031,0.153744216,0.595587743,0.264897613,0.653404339,0.643899097,0.309066219,0.869665143,0.368166594,0.367815561,0.990018209
0.858262979,0.202875836,0.086619318,0.004667991,0.567043516,0.104675915,0.101320196,0.76503153,0.056107688,0.311048749,0.684366663,0.15587243,0.440142,0.041610692,0.314521143,0.591723431,0.568625794,0.158082308,0.752903563,0.735603023,0.809179268
0.440430935,0.59187094,0.800108965,0.434916634,0.878129144,0.553017356,0.79189185,0.502769256,0.806556028,0.716737208,0.757023805,0.538163033,0.992924762,0.612703864,0.669442567,0.4877169,0.471552284,0.880808761,0.464378928,0.513455709,0.040306649
0.214781647,0.294376792,0.259223886,0.045883053,0.041803999,0.182865561,0.481471849,0.303791583,0.333707297,0.726359105,0.579872249,0.378232128,0.318163235,0.08649767,0.339016596,0.462833477,0.065147471,0.177514914,0.302130211,0.226240836,0.672566256
0.280578847,0.990321055,0.158984122,0.074568266,0.992085649,0.152745151,0.342115099,0.271823824,0.286636419,0.411383977,0.535677526,0.070643488,0.14459927,0.341115974,0.704739738,0.658005149,0.499755126,0.297836894,0.017799277,0.403698137,0.898633705
0.360318532,0.715578227,0.890531364,0.619604071,0.749362452,0.788225878,0.146220551,0.037016362,0.589908429,0.927741962,0.776937702,0.336098451,0.778900814,0.60588544,0.934558315,0.92425661,0.767934479,0.797723682,0.111047611,0.583601007,0.657690322
0.937398319,0.564463371,0.488996356,0.044903374,0.183254286,0.100555451,0.556353743,0.742301569,0.382942553,0.701089327,0.960084968,0.593467055,0.333177353,0.054956931,0.508580941,0.503697147,0.250513867,0.706278466,0.803252791,0.258193917,0.760885066
0.872719985,0.44352628,0.14029203,0.138368968,0.473939727,0.218689133,0.425545699,0.666689678,0.178305434,0.707785901,0.972421473,0.404627058,0.613628178,0.07103366,0.614023138,0.971065853,0.600541656,0.503758448,0.719979827,0.496704424,0.909263897
0.409038383,0.814934519,0.861769434,0.221449568,0.43668923,0.274745223,0.968889409,0.345826416,0.95590955,0.878428892,0.994323287,0.968767221,0.768565029,0.176571808,0.975904747,0.931700585,0.479928933,0.839307555,0.343207462,0.439646549,0.962067045
0.257566212,0.476264718,0.764118172,0.475237678,0.413373431,0.237451149,0.483190212,0.345826416,0.545662204,0.632578375,0.579872249,0.388320525,0.607663185,0.331562558,0.526498887,0.596057454,0.209584369,0.814641428,0.47218844,0.279860441,0.42565566
0.780031265,0.739717761,0.64418972,0.802829102,0.882734365,0.858632152,0.698939077,0.658063734,0.678039824,0.926953589,0.951045673,0.699104551,0.615578358,0.848148966,0.727489549,0.643913785,0.899851489,0.812875404,0.64450924,0.883943025,0.762415347
0.84155166,0.298383321,0.164058365,0.441100976,0.551945112,0.603745606,0.046226753,0.877580832,0.213193234,0.100877832,0.330103046,0.172590169,0.867846873,0.447362035,0.883105267,0.880671794,0.614261816,0.40378018,0.939286233,0.623596309,0.184941066
0.133185776,0.946114283,0.955589307,0.289112009,0.142678135,0.450949772,0.915662773,0.254879157,0.959451535,0.873691976,0.902271014,0.768997344,0.206583572,0.360254623,0.161601924,0.143832051,0.051675144,0.898027238,0.211368534,0.079901673,0.95809736
